Date,close,short_ma,long_ma,signal,position,market_return,trade,strategy_return_before_cost,cost,strategy_return,market_equity,strategy_equity
2017-11-17,225.8053741455078,225.5159439086914,222.64436981201172,1,1.0,-0.002938822459157997,0.0,-0.002938822459157997,0.0,-0.002938822459157997,13272.911955986488,12426.15151503045
2017-11-20,226.19065856933594,225.61183242797853,222.82512298583984,1,1.0,0.0017062677329364728,0.0,0.0017062677329364728,0.0,0.0017062677329364728,13295.559097379095,12447.353856405125
2017-11-21,227.67059326171875,225.76201248168945,223.0208364868164,1,1.0,0.006542863890770079,0.0,0.006542863890770079,0.0,0.006542863890770079,13382.550130904936,12528.795198487836
2017-11-22,227.4691925048828,225.9577308654785,223.21043151855469,1,1.0,-0.0008846147144019323,0.0,-0.0008846147144019323,0.0,-0.0008846147144019323,13370.711730142915,12517.712041901525
2017-11-24,227.99459838867188,226.1652702331543,223.41192779541015,1,1.0,0.0023097891982790664,0.0,0.0023097891982790664,0.0,0.0023097891982790664,13401.595255670502,12546.625317963078
2017-11-27,227.88076782226562,226.27560806274414,223.60528076171875,1,1.0,-0.000499268698516242,0.0,-0.000499268698516242,0.0,-0.000499268698516242,13394.904258649163,12540.361180669808
2017-11-28,230.19252014160156,226.5435661315918,223.83558654785156,1,1.0,0.010144569642397183,0.0,0.010144569642397183,0.0,0.010144569642397183,13530.789797754273,12667.577748007927
2017-11-29,230.052490234375,226.78701095581056,224.05871337890625,1,1.0,-0.0006083164958636811,0.0,-0.0006083164958636811,0.0,-0.0006083164958636811,13522.558795118233,12659.871851501179
2017-11-30,232.06654357910156,227.11627120971679,224.32054504394532,1,1.0,0.008754755676301018,0.0,0.008754755676301018,0.0,0.008754755676301018,13640.945493487909,12770.705936454351
2017-12-01,231.5848846435547,227.41706771850585,224.58447662353515,1,1.0,-0.002075520788642704,0.0,-0.002075520788642704,0.0,-0.002075520788642704,13612.633427539431,12744.200070797599
2017-12-04,231.30470275878906,227.66620254516602,224.8419287109375,1,1.0,-0.0012098453022824085,0.0,-0.0012098453022824085,0.0,-0.0012098453022824085,13596.16424693543,12728.781560210597
2017-12-05,230.4728240966797,227.85622634887696,225.09167602539063,1,1.0,-0.0035964623813847796,0.0,-0.0035964623813847796,0.0,-0.0035964623813847796,13547.266153690198,12683.002976168435
2017-12-06,230.5164794921875,228.0563186645508,225.33966888427733,1,1.0,0.00018941667278515872,0.0,0.00018941667278515872,0.0,0.00018941667278515872,13549.832231770364,12685.405348393104
2017-12-07,231.24343872070312,228.27349319458008,225.5852130126953,1,1.0,0.003153610666435158,0.0,0.003153610666435158,0.0,0.003153610666435158,13592.563127224881,12725.410178007849
2017-12-08,232.5043487548828,228.5948699951172,225.85072174072266,1,1.0,0.005452738642684807,0.0,0.005452738642684807,0.0,0.005452738642684807,13666.679821441834,12794.798513829488
2017-12-11,233.2049102783203,228.95477752685548,226.1148294067383,1,1.0,0.0030131114845342033,0.0,0.0030131114845342033,0.0,0.0030131114845342033,13707.859051367273,12833.350668173809
2017-12-12,233.61647033691406,229.32475509643555,226.36807830810548,1,1.0,0.0017648001412258196,0.0,0.0017648001412258196,0.0,0.0017648001412258196,13732.05068295703,12855.998967245401
2017-12-13,233.59024047851562,229.7196922302246,226.6113446044922,1,1.0,-0.00011227743643504873,0.0,-0.00011227743643504873,0.0,-0.00011227743643504873,13730.508883509348,12854.555528638548
2017-12-14,232.63572692871094,230.12338485717774,226.83026641845703,1,1.0,-0.004086273244333083,0.0,-0.004086273244333083,0.0,-0.004086273244333083,13674.402272427587,12802.028302314076
2017-12-15,234.5729522705078,230.52848587036132,227.06166290283204,1,1.0,0.008327290770735907,0.0,0.008327290770735907,0.0,0.008327290770735907,13788.272996266105,12908.634514442636
2017-12-18,236.0604705810547,231.04124069213867,227.32788818359376,1,1.0,0.006341388877740162,0.0,0.006341388877740162,0.0,0.006341388877740162,13875.709797287871,12990.493185779334
2017-12-19,235.15386962890625,231.4894012451172,227.58333709716797,1,1.0,-0.003840545390411454,0.0,-0.003840545390411454,0.0,-0.003840545390411454,13822.41950398721,12940.602607055518
2017-12-20,235.03070068359375,231.85740661621094,227.8245880126953,1,1.0,-0.0005237802189130836,0.0,-0.0005237802189130836,0.0,-0.0005237802189130836,13815.179594073503,12933.824575389128
2017-12-21,235.5147705078125,232.25968551635742,228.06851531982423,1,1.0,0.002059602523461157,0.0,0.002059602523461157,0.0,0.002059602523461157,13843.633372827526,12960.463113122601
2017-12-22,235.45314025878906,232.6326126098633,228.31786590576172,1,1.0,-0.000261683158515047,0.0,-0.000261683158515047,0.0,-0.000261683158515047,13840.010727121202,12957.071578199342
2017-12-26,235.17149353027344,232.99714889526368,228.55615325927735,1,1.0,-0.0011961901557400179,0.0,-0.0011961901557400179,0.0,-0.0011961901557400179,13823.455442534083,12941.572456730282
2017-12-27,235.28594970703125,233.25182037353517,228.79077575683593,1,1.0,0.0004866923921758026,0.0,0.0004866923921758026,0.0,0.0004866923921758026,13830.183213131546,12947.871021587765
2017-12-28,235.76998901367188,233.5376953125,229.03192565917968,1,1.0,0.0020572384676744715,0.0,0.0020572384676744715,0.0,0.0020572384676744715,13858.635198052587,12974.507879927864
2017-12-29,234.8810272216797,233.6784194946289,229.25091888427735,1,1.0,-0.0037704620325559324,0.0,-0.0037704620325559324,0.0,-0.0037704620325559324,13806.381740215285,12925.587990575497
2018-01-02,236.56211853027344,233.92728118896486,229.50230712890624,1,1.0,0.0071572034935249995,0.0,0.0071572034935249995,0.0,0.0071572034935249995,13905.196823839295,13018.099054097509
2018-01-03,238.05844116210938,234.26496810913085,229.76050384521486,1,1.0,0.00632528420497902,0.0,0.00632528420497902,0.0,0.00632528420497902,13993.151145676251,13100.442230423243
2018-01-04,239.06185913085938,234.69441986083984,230.05628326416016,1,1.0,0.0042150068859214684,0.0,0.0042150068859214684,0.0,0.0042150068859214684,14052.132374111015,13155.660684633094
2018-01-05,240.6549835205078,235.20134506225585,230.3760430908203,1,1.0,0.006664067599241763,0.0,0.006664067599241763,0.0,0.006664067599241763,14145.776734165585,13243.330896748177
2018-01-08,241.09500122070312,235.69392318725585,230.72684661865233,1,1.0,0.0018284171545437378,0.0,0.0018284171545437378,0.0,0.0018284171545437378,14171.641115010678,13267.545230143092
2018-01-09,241.64073181152344,236.1507423400879,231.0827850341797,1,1.0,0.0022635500033481026,0.0,0.0022635500033481026,0.0,0.0022635500033481026,14203.719333304009,13297.576982193204
2018-01-10,241.2710723876953,236.55405044555664,231.3947262573242,1,1.0,-0.0015297893739059099,0.0,-0.0015297893739059099,0.0,-0.0015297893739059099,14181.990634397978,13277.23449022715
2018-01-11,243.03140258789062,237.02479705810546,231.75868713378907,1,1.0,0.007296068205668194,0.0,0.007296068205668194,0.0,0.007296068205668194,14285.463405358694,13374.106098650498
2018-01-12,244.61569213867188,237.5760696411133,232.1473291015625,1,1.0,0.0065188676603564755,0.0,0.0065188676603564755,0.0,0.0065188676603564755,14378.588450765094,13461.290126383168
2018-01-16,243.779541015625,238.13326034545898,232.51329315185546,1,1.0,-0.003418223564221945,0.0,-0.003418223564221945,0.0,-0.003418223564221945,14329.439220902437,13415.276427268336
2018-01-17,246.10316467285156,238.70977096557618,232.92397735595702,1,1.0,0.009531659824880911,0.0,0.009531659824880911,0.0,0.009531659824880911,14466.022561037385,13543.146278629803
2018-01-18,245.68948364257812,239.19122161865235,233.31132690429686,1,1.0,-0.0016809252771021743,0.0,-0.0016809252771021743,0.0,-0.0016809252771021743,14441.706258055408,13520.381261718561
2018-01-19,246.8072509765625,239.77389068603514,233.7140249633789,1,1.0,0.004549512325120464,0.0,0.004549512325120464,0.0,0.004549512325120464,14507.4089786722,13581.892402909078
2018-01-22,248.8141632080078,240.46306381225585,234.16001556396483,1,1.0,0.008131496232401503,0.0,0.008131496232401503,0.0,0.008131496232401503,14625.375920124181,13692.333509812215
2018-01-23,249.34217834472656,241.15443420410156,234.60886016845703,1,1.0,0.002122126529739976,0.0,0.002122126529739976,0.0,0.002122126529739976,14656.412818371698,13721.390374007437
2018-01-24,249.24533081054688,241.84404373168945,235.07223052978514,1,1.0,-0.00038841216043994375,0.0,-0.00038841216043994375,0.0,-0.00038841216043994375,14650.720089404615,13716.060819128028
2018-01-25,249.3509063720703,242.5530143737793,235.53911346435547,1,1.0,0.0004235808999113466,0.0,0.0004235808999113466,0.0,0.0004235808999113466,14656.925854604433,13721.870680513033
2018-01-26,252.23788452148438,243.40061111450194,236.0595327758789,1,1.0,0.011577973352566273,0.0,0.011577973352566273,0.0,0.011577973352566273,14826.623351579581,13880.742133599373
2018-01-29,250.56556701660156,244.14039001464843,236.55701416015626,1,1.0,-0.006629922020061851,0.0,-0.006629922020061851,0.0,-0.006629922020061851,14728.323994937782,13788.713895673021
2018-01-30,247.9955596923828,244.7961166381836,237.02568786621094,1,1.0,-0.010256825607839692,0.0,-0.010256825607839692,0.0,-0.010256825607839692,14577.258144225943,13647.285461888707
2018-01-31,248.11878967285156,245.3739501953125,237.45864501953125,1,1.0,0.0004969039793358832,0.0,0.0004969039793358832,0.0,0.0004969039793358832,14584.501641805617,13654.066852341854
2018-02-01,247.83706665039062,245.86288146972657,237.89927886962892,1,1.0,-0.0011354360660569274,0.0,-0.0011354360660569274,0.0,-0.0011354360660569274,14567.941872636044,13638.563532389351
2018-02-02,242.441650390625,246.03187103271483,238.2242987060547,1,1.0,-0.02177001339100182,0.0,-0.02177001339100182,0.0,-0.02177001339100182,14250.79758298942,13341.651821655207
2018-02-05,232.30213928222656,245.61422882080078,238.31692962646486,1,1.0,-0.04182248013928935,0.0,-0.04182248013928935,0.0,-0.04182248013928935,13654.793884105813,12783.670853318717
2018-02-06,236.87904357910156,245.4034309387207,238.50512664794923,1,1.0,0.019702376874431105,0.0,0.019702376874431105,0.0,0.019702376874431105,13923.825779353143,13035.539554309484
2018-02-07,235.59397888183594,245.10109329223633,238.6571142578125,1,1.0,-0.005424982631848985,0.0,-0.005424982631848985,0.0,-0.005424982631848985,13848.289266331261,12964.821978630574
2018-02-08,226.757080078125,244.37539367675782,238.6346405029297,1,1.0,-0.0375090180387978,0.0,-0.0375090180387978,0.0,-0.0375090180387978,13328.853534433953,12478.524237164316
2018-02-09,230.16339111328125,243.73199310302735,238.63405792236327,1,1.0,0.015021850845771567,0.0,0.015021850845771567,0.0,0.015021850845771567,13529.077584173354,12665.974767030344
2018-02-12,233.54324340820312,243.1783706665039,238.70387298583984,1,1.0,0.01468457811024515,0.0,0.01468457811024515,0.0,0.01468457811024515,13727.746380717716,12851.969262839195
2018-02-13,234.12411499023438,242.6955993652344,238.7450244140625,1,1.0,0.0024872121049375195,0.0,0.0024872121049375195,0.0,0.0024872121049375195,13761.890197689348,12883.934836362014
2018-02-14,237.28392028808594,242.2546371459961,238.85900512695312,1,1.0,0.013496282935157478,0.0,0.013496282935157478,0.0,0.013496282935157478,13947.624561519933,13057.820066231689
2018-02-15,240.31170654296875,241.98574829101562,239.03914520263672,1,1.0,0.01276018303813764,0.0,0.01276018303813764,0.0,0.01276018303813764,14125.598803872152,13224.440240355872
2018-02-16,240.3820343017578,241.66448745727538,239.23732940673827,1,1.0,0.0002926522382149521,0.0,0.0002926522382149521,0.0,0.0002926522382149521,14129.732691978232,13228.310402391353
2018-02-20,238.8770294189453,241.16763076782226,239.40454040527345,1,1.0,-0.006260887537557158,0.0,-0.006260887537557158,0.0,-0.006260887537557158,14041.268024658011,13145.489438650082
2018-02-21,237.68878173828125,240.5849609375,239.533447265625,1,1.0,-0.004974307004547152,0.0,-0.004974307004547152,0.0,-0.004974307004547152,13971.422446770232,13080.099738457206
2018-02-22,237.99685668945312,240.0225372314453,239.64329742431642,1,1.0,0.0012961274357117247,0.0,0.0012961274357117247,0.0,0.0012961274357117247,13989.531190719408,13097.053214590063
2018-02-23,241.7903594970703,239.6445098876953,239.8150064086914,0,1.0,0.01593929794025417,0.0,0.01593929794025417,0.0,0.01593929794025417,14212.514496412765,13305.811047916777
2018-02-26,244.59803771972656,239.26251754760742,240.03463775634765,0,0.0,0.011612035436385115,1.0,0.0,0.001,-0.001,14377.550718385248,13292.505236868861
2018-02-27,241.5439453125,238.81143646240236,240.19371185302734,0,0.0,-0.012486168882213655,0.0,-0.0,0.0,-0.0,14198.030192002898,13292.505236868861
2018-02-28,239.09701538085938,238.36650924682618,240.3229376220703,0,0.0,-0.010130371632685264,0.0,-0.0,0.0,-0.0,14054.198869705822,13292.505236868861
2018-03-01,235.62042236328125,237.74159088134766,240.3438870239258,0,0.0,-0.014540511984393545,0.0,-0.0,0.0,-0.0,13849.843622609815,13292.505236868861
2018-03-02,236.8350067138672,237.19148788452148,240.35937774658203,0,0.0,0.0051548347906502645,0.0,0.0,0.0,0.0,13921.23727836071,13292.505236868861
2018-03-05,239.57232666015625,237.04802169799805,240.44774688720702,0,0.0,0.011557919516501869,0.0,0.0,0.0,0.0,14082.137818394129,13292.505236868861
2018-03-06,240.17962646484375,237.4418960571289,240.55072540283203,0,0.0,0.0025349330331836395,0.0,0.0,0.0,0.0,14117.835094727821,13292.505236868861
2018-03-07,240.0916748046875,237.6025276184082,240.64226348876954,0,0.0,-0.0003661911772068205,0.0,-0.0,0.0,-0.0,14112.66526807487,13292.505236868861
2018-03-08,241.2534637451172,237.88550186157227,240.7582699584961,0,0.0,0.004838938881886579,0.0,0.0,0.0,0.0,14180.955592767608,13292.505236868861
2018-03-09,245.45184326171875,238.82024002075195,240.963876953125,0,0.0,0.017402359540989343,0.0,0.0,0.0,0.0,14427.737680627752,13292.505236868861
2018-03-12,245.14378356933594,239.5692596435547,241.1610336303711,0,0.0,-0.0012550718230065483,0.0,-0.0,0.0,-0.0,14409.629833595065,13292.505236868861
2018-03-13,243.55950927734375,240.07007293701173,241.31682403564454,0,0.0,-0.006462632945142932,0.0,-0.0,0.0,-0.0,14316.50568510516,13292.505236868861
2018-03-14,242.30966186523438,240.4793502807617,241.46539672851563,0,0.0,-0.005131589465826036,0.0,-0.0,0.0,-0.0,14243.039255344034,13292.505236868861
2018-03-15,242.04563903808594,240.71743621826172,241.57506713867187,0,0.0,-0.0010896091600972602,0.0,-0.0,0.0,-0.0,14227.519909303788,13292.505236868861
2018-03-16,242.3080596923828,240.81725387573243,241.66005950927735,0,0.0,0.001084178402634084,0.0,0.0,0.0,0.0,14242.945079112502,13292.505236868861
2018-03-19,239.0295867919922,240.74963150024413,241.6594140625,0,0.0,-0.01353018510631776,0.0,-0.0,0.0,-0.0,14050.23539573299,13292.505236868861
2018-03-20,239.4361114501953,240.77758560180663,241.63503662109375,0,0.0,0.0017007294521949046,0.0,0.0,0.0,0.0,14074.131044880784,13292.505236868861
2018-03-21,238.97650146484375,240.84197158813475,241.59266662597656,0,0.0,-0.001919551660640617,0.0,-0.0,0.0,-0.0,14047.11502326151,13292.505236868861
2018-03-22,233.00274658203125,240.59226608276367,241.4199069213867,0,0.0,-0.024997248039850928,0.0,-0.0,0.0,-0.0,13695.975804780725,13292.505236868861
2018-03-23,228.0364532470703,239.90457077026366,241.15521453857423,0,0.0,-0.0213143124182551,0.0,-0.0,0.0,-0.0,13404.055497604766,13292.505236868861
2018-03-26,234.27525329589844,239.38843154907227,240.98009155273436,0,0.0,0.027358783913677964,0.0,0.0,0.0,0.0,13770.77415553068,13292.505236868861
2018-03-27,230.28988647460938,238.82572860717772,240.69357543945313,0,0.0,-0.017011471613928353,0.0,-0.0,0.0,-0.0,13536.513021882052,13292.505236868861
2018-03-28,229.60940551757812,238.35134811401366,240.4101727294922,0,0.0,-0.0029548885860702923,0.0,-0.0,0.0,-0.0,13496.514134058501,13292.505236868861
2018-03-29,232.54319763183594,238.1974868774414,240.13897338867187,0,0.0,0.012777316798693539,0.0,0.0,0.0,0.0,13668.963370827412,13292.505236868861
2018-04-02,227.52389526367188,237.73193130493163,239.77566162109375,0,0.0,-0.0215843869839214,0.0,-0.0,0.0,-0.0,13373.927175762426,13292.505236868861
2018-04-03,230.44004821777344,237.2753173828125,239.44831756591796,0,0.0,0.012816908530517646,0.0,0.0,0.0,0.0,13545.339577067976,13292.505236868861
2018-04-04,232.90560913085938,236.91161651611327,239.130146484375,0,0.0,0.010699359473991699,0.0,0.0,0.0,0.0,13690.266034400314,13292.505236868861
2018-04-05,234.74374389648438,236.64421997070312,238.83817779541016,0,0.0,0.00789218762263566,0.0,0.0,0.0,0.0,13798.312182547596,13292.505236868861
2018-04-06,229.51223754882812,236.05715866088866,238.44351593017578,0,0.0,-0.022286030974964732,0.0,-0.0,0.0,-0.0,13490.80256984511,13292.505236868861
2018-04-09,230.6433563232422,235.31673431396484,238.06936492919922,0,0.0,0.004928359317543762,0.0,0.0,0.0,0.0,13557.290092391348,13292.505236868861
2018-04-10,234.31065368652344,234.77507781982422,237.7108203125,0,0.0,0.01590029481769073,0.0,0.0,0.0,0.0,13772.855001789329,13292.505236868861
2018-04-11,233.0823211669922,234.25121841430663,237.3611553955078,0,0.0,-0.005242324666869802,0.0,-0.0,0.0,-0.0,13700.653224280226,13292.505236868861
2018-04-12,234.99993896484375,233.8857322692871,237.10124298095704,0,0.0,0.008227212549842822,0.0,0.0,0.0,0.0,13813.371410428068,13292.505236868861
2018-04-13,234.31065368652344,233.49898300170898,236.82508026123048,0,0.0,-0.0029331296057205636,0.0,-0.0,0.0,-0.0,13772.855001789329,13292.505236868861
2018-04-16,236.2371368408203,233.19543685913087,236.59308166503905,0,0.0,0.008221918739018452,0.0,0.0,0.0,0.0,13886.094296418323,13292.505236868861
2018-04-17,238.76441955566406,233.18217849731445,236.51953704833986,0,0.0,0.01069807545350776,0.0,0.0,0.0,0.0,14034.64878095593,13292.505236868861
2018-04-18,238.9412384033203,233.1574348449707,236.65231903076173,0,0.0,0.0007405577765116078,0.0,0.0,0.0,0.0,14045.042249251275,13292.505236868861
2018-04-19,237.61566162109375,233.0893928527832,236.66705139160158,0,0.0,-0.00554771035374424,0.0,-0.0,0.0,-0.0,13967.124422946328,13292.505236868861
2018-04-20,235.60086059570312,233.21929855346679,236.6671890258789,0,0.0,-0.008479243378340384,0.0,-0.0,0.0,-0.0,13848.693775668606,13292.505236868861
2018-04-23,235.56549072265625,233.5957504272461,236.84335723876953,0,0.0,-0.00015012624723631518,0.0,-0.0,0.0,-0.0,13846.614723242941,13292.505236868861
2018-04-24,232.39303588867188,233.50163955688475,236.88795013427733,0,0.0,-0.01346740061225471,0.0,-0.0,0.0,-0.0,13660.136815641485,13292.505236868861
2018-04-25,232.96746826171875,233.63551864624023,236.87643463134765,0,0.0,0.002471814057810384,0.0,0.0,0.0,0.0,13693.902133853999,13292.505236868861
2018-04-26,235.33570861816406,233.92183380126954,236.90066650390625,0,0.0,0.010165541026461167,0.0,0.0,0.0,0.0,13833.108057808036,13292.505236868861
2018-04-27,235.55667114257812,234.07250747680663,236.8661215209961,0,0.0,0.0009389247628908137,0.0,0.0,0.0,0.0,13846.096305511257,13292.505236868861
2018-04-30,233.74513244628906,234.3835693359375,236.7347900390625,0,0.0,-0.007690458043502324,0.0,-0.0,0.0,-0.0,13739.613482807432,13292.505236868861
2018-05-01,234.16046142578125,234.5695899963379,236.61035858154298,0,0.0,0.001776845469017907,0.0,0.0,0.0,0.0,13764.026652770415,13292.505236868861
2018-05-02,232.58746337890625,234.55368270874024,236.48456726074218,0,0.0,-0.0067176073932258,0.0,-0.0,0.0,-0.0,13671.565325567208,13292.505236868861
2018-05-03,232.07496643066406,234.4202438354492,236.37229095458986,0,0.0,-0.002203459037718125,0.0,-0.0,0.0,-0.0,13641.440591390832,13292.505236868861
2018-05-04,235.07943725585938,234.69860382080077,236.31394256591796,0,0.0,0.01294612198551337,0.0,0.0,0.0,0.0,13818.04434534511,13292.505236868861
2018-05-07,235.87481689453125,234.96017684936524,236.1956317138672,0,0.0,0.0033834504963792256,0.0,0.0,0.0,0.0,13864.797014344358,13292.505236868861
2018-05-08,235.87481689453125,235.03838500976562,236.0211672973633,0,0.0,0.0,0.0,0.0,0.0,0.0,13864.797014344358,13292.505236868861
2018-05-09,238.15469360351562,235.2920036315918,235.95338226318358,0,0.0,0.009665621531796731,0.0,0.0,0.0,0.0,13998.808894900196,13292.505236868861
2018-05-10,240.38162231445312,235.56108779907225,235.97907440185546,0,0.0,0.009350765576952913,0.0,0.0,0.0,0.0,14129.708475232972,13292.505236868861
2018-05-11,241.1151580810547,235.90131301879882,236.08896911621093,0,0.0,0.0030515467843958977,0.0,0.0,0.0,0.0,14172.82594169502,13292.505236868861
2018-05-14,241.22996520996094,236.15095443725585,236.17686828613282,0,0.0,0.0004761506071204735,0.0,0.0,0.0,0.0,14179.57434137177,13292.505236868861
2018-05-15,239.56866455078125,236.19116668701173,236.1767950439453,1,0.0,-0.006886792267841724,0.0,-0.0,0.0,-0.0,14081.922558436323,13292.505236868861
2018-05-16,240.57606506347656,236.27290802001954,236.18472381591798,1,1.0,0.004205059599861727,1.0,0.004205059599861727,0.001,0.003205059599861727,14141.137882075185,13335.108508384501
2018-05-17,240.37277221679688,236.4107635498047,236.19034576416016,1,1.0,-0.0008450252381758672,0.0,-0.0008450252381758672,0.0,-0.0008450252381758672,14129.188263668306,13323.840005141103
2018-05-18,239.7718505859375,236.61931304931642,236.16071350097656,1,1.0,-0.002499957151209209,0.0,-0.002499957151209209,0.0,-0.002499957151209209,14093.865898427766,13290.530976038684
2018-05-21,241.57461547851562,236.91976928710938,236.0831689453125,1,1.0,0.00751866780096444,0.0,0.00751866780096444,0.0,0.00751866780096444,14199.832994149387,13390.458063345946
2018-05-22,240.90306091308594,237.34527053833008,235.9983544921875,1,1.0,-0.0027799053476684765,0.0,-0.0027799053476684765,0.0,-0.0027799053476684765,14160.358802472952,13353.23385736792
2018-05-23,241.565673828125,237.7751808166504,235.95847778320314,1,1.0,0.0027505375503640295,0.0,0.0027505375503640295,0.0,0.0027505375503640295,14199.307401085782,13389.962428511404
2018-05-24,241.07086181640625,238.0619384765625,235.93370178222656,1,1.0,-0.0020483539895275182,0.0,-0.0020483539895275182,0.0,-0.0020483539895275182,14170.22219312224,13362.535045551338
2018-05-25,240.49649047851562,238.30892944335938,235.90271881103516,1,1.0,-0.0023825830030343997,0.0,-0.0023825830030343997,0.0,-0.0023825830030343997,14136.460462575686,13330.697696674357
2018-05-29,237.73056030273438,238.50820083618163,235.81116882324218,1,1.0,-0.011500916999985678,0.0,-0.011500916999985678,0.0,-0.011500916999985678,13973.878204122024,13177.382448913004
2018-05-30,240.90306091308594,238.84533081054687,235.84863830566405,1,1.0,0.013344942300693718,0.0,0.013344942300693718,0.0,0.013344942300693718,14160.358802472954,13353.233857367923
2018-05-31,239.42727661132812,239.18732147216798,235.8484616088867,1,1.0,-0.006126050437732955,0.0,-0.006126050437732955,0.0,-0.006126050437732955,14073.61173023261,13271.431273250844
2018-06-01,241.7778778076172,239.67246704101564,235.90448913574218,1,1.0,0.00981759985561248,0.0,0.00981759985561248,0.0,0.00981759985561248,14211.780818723288,13401.724875002883
2018-06-04,242.92660522460938,240.06482543945313,236.10296630859375,1,1.0,0.004751168417096663,0.0,0.004751168417096663,0.0,0.004751168417096663,14279.303382899907,13465.398726963616
2018-06-05,243.1033172607422,240.42625045776367,236.40430358886718,1,1.0,0.0007274297352874992,0.0,0.0007274297352874992,0.0,0.0007274297352874992,14289.690572779818,13475.19385839511
2018-06-06,245.13583374023438,240.88930130004883,236.6215151977539,1,1.0,0.008360710591670761,0.0,0.008360710591670761,0.0,0.008360710591670761,14409.162540103358,13587.856054411814
2018-06-07,245.109375,241.23703536987304,236.91790496826172,1,1.0,-0.00010793501639749792,0.0,-0.00010793501639749792,0.0,-0.00010793501639749792,14407.607286908316,13586.389448945773
2018-06-08,245.8339385986328,241.50965118408203,237.24239562988282,1,1.0,0.002956082763594159,0.0,0.002956082763594159,0.0,0.002956082763594159,14450.19736647378,13626.55194061528
2018-06-11,246.16104125976562,241.76194534301757,237.5147525024414,1,1.0,0.0013305838201080888,0.0,0.0013305838201080888,0.0,0.0013305838201080888,14469.42456528698,13644.683210151325
2018-06-12,246.4791259765625,242.02440338134767,237.89385711669922,1,1.0,0.001292181391373104,0.0,0.001292181391373104,0.0,0.001292181391373104,14488.12168645412,13662.314615886664
2018-06-13,245.69261169433594,242.3306007385254,238.19890838623047,1,1.0,-0.003190997530157391,0.0,-0.003190997530157391,0.0,-0.003190997530157391,14441.890125936026,13618.718203691136
2018-06-14,246.31114196777344,242.61735458374022,238.46701904296876,1,1.0,0.0025174964325220817,0.0,0.0025174964325220817,0.0,0.0025174964325220817,14478.247532806945,13653.003278184453
2018-06-15,245.9969482421875,242.89856338500977,238.6920831298828,1,1.0,-0.0012755968856132949,0.0,-0.0012755968856132949,0.0,-0.0012755968856132949,14459.779125344958,13635.587549723532
2018-06-18,245.4910125732422,243.184521484375,239.0116586303711,1,1.0,-0.002056674574870021,0.0,-0.002056674574870021,0.0,-0.002056674574870021,14430.040065259624,13607.5435834966
2018-06-19,244.55007934570312,243.3332946777344,239.28979309082033,1,1.0,-0.0038328622203973595,0.0,-0.0038328622203973595,0.0,-0.0038328622203973595,14374.731709854668,13555.387743783005
2018-06-20,244.96731567382812,243.5365074157715,239.5029263305664,1,1.0,0.0017061385923133887,0.0,0.0017061385923133887,0.0,0.0017061385923133887,14399.256994379004,13578.515113946445
2018-06-21,243.43161010742188,243.62980422973632,239.709912109375,1,1.0,-0.006269022306841232,0.0,-0.006269022306841232,0.0,-0.006269022306841232,14308.987731079302,13493.391099803333
2018-06-22,243.8754425048828,243.77003326416016,239.88742218017578,1,1.0,0.0018232323947784401,0.0,0.0018232323947784401,0.0,0.0018232323947784401,14335.076341047094,13517.992687571908
2018-06-25,240.55555725097656,243.7729866027832,240.01232025146484,1,1.0,-0.01361303630987687,0.0,-0.01361303630987687,0.0,-0.01361303630987687,14139.932426311561,13333.971762279341
2018-06-26,241.08822631835938,243.94086990356445,240.10934204101562,1,1.0,0.0022143286709732646,0.0,0.0022143286709732646,0.0,0.0022143286709732646,14171.242884088768,13363.497558250505
2018-06-27,239.09097290039062,243.8502655029297,240.11587310791015,1,1.0,-0.008284325819093996,0.0,-0.008284325819093996,0.0,-0.008284325819093996,14053.84369077546,13252.789990395291
2018-06-28,240.4579620361328,243.90179977416992,240.1462075805664,1,1.0,0.005717443528542088,0.0,0.005717443528542088,0.0,0.005717443528542088,14134.195748436427,13328.562068761003
2018-06-29,240.80418395996094,243.8531150817871,240.20997802734374,1,1.0,0.0014398438749809728,0.0,0.0014398438749809728,0.0,0.0014398438749809728,14154.546783612595,13347.753117218013
2018-07-02,241.31895446777344,243.77273254394532,240.32433990478515,1,1.0,0.0021377141349756545,0.0,0.0021377141349756545,0.0,0.0021377141349756545,14184.805158346098,13376.286797726854
2018-07-03,240.46685791015625,243.64090957641602,240.42236724853515,1,1.0,-0.003530997221069865,0.0,-0.003530997221069865,0.0,-0.003530997221069865,14134.718650750561,13329.055166215849
2018-07-05,242.4285125732422,243.50554351806642,240.62307678222658,1,1.0,0.008157692416053575,0.0,0.008157692416053575,0.0,0.008157692416053575,14250.025337890842,13437.789498458447
2018-07-06,244.47909545898438,243.47402954101562,240.85330932617188,1,1.0,0.008458505412487938,0.0,0.008458505412487938,0.0,0.008458505412487938,14370.559254339481,13551.453113663032
2018-07-09,246.68043518066406,243.5163543701172,241.08020385742188,1,1.0,0.009004204296268803,0.0,0.009004204296268803,0.0,0.009004204296268803,14499.954705717191,13673.473166009762
2018-07-10,247.56813049316406,243.58670883178712,241.3204330444336,1,1.0,0.003598563914685382,0.0,0.003598563914685382,0.0,0.003598563914685382,14552.133719485759,13722.678033133385
